,CIR805,FP_AMP2,CIR769,CIR783,CIR802,MAX_NOISE,CIR772,CIR821,CIR818,CIR814,CIR816,CIR817,CIR804,FP_IDX,CIR785,CIR806,CIR811,CIR815,CIR770,CIR809,CIR784,FP_AMP1,CIR822,FP_AMP3,CIR768,CIR798,CIR787,CIR796,CIR771,CIR786,CIR767,CIR801,CIR819,CIR782,CIR_PWR,CIR820,CIR808,CIR766,RANGE,NLOS
22958,439.0,3383.0,1996.0,504.0,514.0,1949.0,1526.0,346.0,412.0,75.0,156.0,235.0,164.0,747.0,1977.0,693.0,690.0,390.0,1773.0,198.0,1127.0,2213.0,344.0,2399.0,2142.0,158.0,3263.0,351.0,587.0,1592.0,1358.0,381.0,434.0,1367.0,6665.0,197.0,209.0,2283.0,2.81,0.0
22959,246.0,9450.0,1362.0,1564.0,773.0,1431.0,740.0,68.0,338.0,458.0,394.0,429.0,184.0,744.0,394.0,416.0,394.0,482.0,933.0,279.0,1071.0,2053.0,627.0,6149.0,242.0,555.0,954.0,424.0,568.0,579.0,1460.0,956.0,486.0,717.0,6925.0,147.0,466.0,3671.0,3.53,1.0
22960,338.0,6841.0,489.0,560.0,156.0,975.0,729.0,186.0,222.0,232.0,26.0,201.0,241.0,745.0,218.0,513.0,318.0,519.0,227.0,193.0,586.0,3411.0,482.0,5556.0,1583.0,551.0,289.0,257.0,351.0,294.0,1509.0,190.0,164.0,131.0,1218.0,212.0,340.0,311.0,5.1,1.0
22961,353.0,8944.0,2048.0,1045.0,442.0,950.0,3371.0,20.0,150.0,306.0,664.0,481.0,468.0,750.0,493.0,361.0,94.0,629.0,3588.0,393.0,635.0,18105.0,497.0,11939.0,3542.0,438.0,197.0,408.0,2991.0,793.0,7403.0,165.0,420.0,457.0,15703.0,133.0,438.0,3814.0,5.09,0.0
22962,401.0,7095.0,1297.0,250.0,436.0,1137.0,2280.0,438.0,175.0,238.0,488.0,143.0,215.0,746.0,881.0,526.0,466.0,438.0,2760.0,536.0,781.0,3782.0,299.0,5120.0,2016.0,630.0,775.0,623.0,943.0,1231.0,4020.0,663.0,360.0,629.0,5285.0,369.0,322.0,3208.0,4.45,1.0
22963,162.0,1050.0,478.0,545.0,243.0,1139.0,788.0,259.0,178.0,248.0,490.0,213.0,96.0,739.0,294.0,256.0,254.0,289.0,640.0,269.0,217.0,1389.0,394.0,1168.0,737.0,530.0,189.0,99.0,271.0,316.0,1617.0,216.0,88.0,815.0,1148.0,171.0,417.0,1602.0,4.99,1.0
22964,543.0,11388.0,3407.0,1774.0,1135.0,1318.0,1587.0,760.0,1700.0,999.0,1428.0,1046.0,1223.0,745.0,1048.0,1069.0,1266.0,1023.0,2696.0,1951.0,1537.0,16247.0,385.0,18419.0,3610.0,1379.0,1034.0,1944.0,3896.0,2781.0,2336.0,1414.0,1827.0,1545.0,18444.0,916.0,892.0,1535.0,7.2,0.0
22965,364.0,3872.0,2077.0,3064.0,636.0,1015.0,3322.0,1040.0,300.0,936.0,973.0,939.0,427.0,734.0,914.0,635.0,963.0,1023.0,4117.0,277.0,3198.0,2174.0,1204.0,3591.0,947.0,581.0,1319.0,1870.0,5817.0,1652.0,672.0,733.0,985.0,2919.0,6425.0,675.0,1053.0,1224.0,8.41,1.0
22966,419.0,2656.0,2304.0,1193.0,184.0,1064.0,999.0,597.0,263.0,280.0,325.0,331.0,570.0,743.0,1136.0,86.0,213.0,418.0,1379.0,584.0,1097.0,2542.0,420.0,1651.0,991.0,286.0,592.0,579.0,1070.0,885.0,2756.0,180.0,357.0,653.0,8688.0,191.0,590.0,2662.0,3.25,0.0
22967,154.0,6745.0,1891.0,208.0,161.0,1032.0,762.0,294.0,417.0,243.0,157.0,151.0,186.0,745.0,740.0,197.0,272.0,14.0,1293.0,139.0,689.0,4000.0,359.0,6235.0,912.0,146.0,853.0,107.0,545.0,702.0,1760.0,286.0,527.0,299.0,3335.0,353.0,132.0,1840.0,5.63,1.0
22968,771.0,9610.0,6516.0,1016.0,1717.0,1801.0,2992.0,991.0,438.0,1250.0,1000.0,779.0,1562.0,751.0,2207.0,1762.0,959.0,434.0,1271.0,828.0,2339.0,5006.0,1366.0,15732.0,8056.0,695.0,1057.0,3250.0,2903.0,887.0,3306.0,816.0,331.0,1689.0,21793.0,442.0,1620.0,6111.0,2.67,0.0
22969,322.0,19299.0,898.0,1261.0,302.0,891.0,2193.0,298.0,390.0,527.0,343.0,335.0,452.0,747.0,725.0,695.0,402.0,491.0,2788.0,430.0,986.0,89.0,448.0,16454.0,3736.0,614.0,512.0,723.0,527.0,447.0,4028.0,487.0,545.0,315.0,11132.0,473.0,278.0,1254.0,3.51,1.0
22970,1776.0,12306.0,10552.0,3533.0,1328.0,1607.0,5591.0,2551.0,3311.0,1627.0,1552.0,4016.0,1980.0,746.0,1338.0,398.0,1419.0,1791.0,6320.0,1029.0,1886.0,2839.0,2412.0,9748.0,12527.0,1217.0,5647.0,966.0,8707.0,4260.0,8992.0,1360.0,504.0,2792.0,25501.0,1967.0,743.0,8293.0,4.53,0.0
22971,856.0,12169.0,3239.0,4018.0,1023.0,1210.0,1897.0,713.0,907.0,3465.0,1644.0,644.0,1254.0,750.0,1740.0,851.0,835.0,2455.0,1800.0,824.0,3155.0,7779.0,319.0,18550.0,3795.0,1730.0,1669.0,517.0,757.0,2532.0,3571.0,681.0,1470.0,1748.0,11427.0,1400.0,831.0,3794.0,4.62,1.0
22972,979.0,18881.0,921.0,1411.0,1278.0,1853.0,830.0,827.0,987.0,749.0,924.0,1017.0,1147.0,745.0,455.0,228.0,1071.0,702.0,1263.0,1442.0,894.0,11647.0,939.0,13408.0,1481.0,948.0,1700.0,1649.0,1573.0,655.0,808.0,1470.0,785.0,1317.0,9550.0,540.0,1001.0,811.0,0.88,1.0
22973,1002.0,13312.0,3335.0,759.0,582.0,1728.0,2906.0,189.0,386.0,745.0,733.0,311.0,925.0,751.0,1594.0,392.0,502.0,973.0,2677.0,1230.0,628.0,9878.0,443.0,13126.0,1148.0,733.0,1303.0,1045.0,2554.0,1830.0,3142.0,528.0,643.0,1017.0,15551.0,516.0,1487.0,5532.0,1.66,0.0
22974,574.0,1442.0,2147.0,775.0,673.0,1120.0,3046.0,780.0,656.0,671.0,606.0,827.0,574.0,734.0,1374.0,654.0,645.0,575.0,1498.0,927.0,569.0,2024.0,990.0,1379.0,1153.0,1341.0,1439.0,526.0,1635.0,1935.0,2193.0,663.0,563.0,1891.0,10094.0,370.0,640.0,2043.0,3.9,1.0
22975,339.0,4523.0,2443.0,225.0,205.0,1027.0,2282.0,272.0,464.0,36.0,158.0,659.0,491.0,747.0,379.0,222.0,481.0,239.0,2920.0,162.0,357.0,1676.0,549.0,3225.0,2655.0,248.0,913.0,505.0,1345.0,152.0,3117.0,460.0,224.0,115.0,10004.0,259.0,438.0,1109.0,3.4,1.0
22976,492.0,18076.0,3460.0,283.0,802.0,2242.0,1196.0,624.0,620.0,482.0,295.0,337.0,768.0,749.0,656.0,261.0,398.0,227.0,2678.0,549.0,247.0,18039.0,763.0,11694.0,1357.0,615.0,1096.0,693.0,1416.0,1381.0,3101.0,960.0,379.0,642.0,10629.0,546.0,381.0,3249.0,1.24,0.0
22977,912.0,2975.0,3400.0,2008.0,419.0,1241.0,1772.0,679.0,819.0,447.0,488.0,572.0,696.0,745.0,338.0,811.0,841.0,798.0,2800.0,488.0,973.0,13534.0,569.0,2022.0,1995.0,610.0,866.0,665.0,557.0,473.0,1230.0,456.0,605.0,1815.0,8745.0,640.0,541.0,2267.0,1.38,0.0
22978,522.0,3251.0,783.0,462.0,355.0,1272.0,767.0,298.0,360.0,201.0,491.0,244.0,283.0,743.0,203.0,341.0,488.0,161.0,659.0,439.0,577.0,8725.0,440.0,2550.0,371.0,409.0,367.0,438.0,522.0,306.0,779.0,511.0,389.0,530.0,10456.0,454.0,318.0,910.0,0.57,0.0
22979,1773.0,16857.0,4406.0,1812.0,1278.0,1587.0,3710.0,626.0,618.0,2431.0,1255.0,489.0,1263.0,749.0,2314.0,1958.0,1583.0,2318.0,2986.0,806.0,3013.0,3641.0,742.0,10546.0,1782.0,1204.0,1611.0,409.0,1633.0,1818.0,2172.0,507.0,936.0,2294.0,14688.0,408.0,734.0,6235.0,1.73,0.0
22980,441.0,3352.0,1103.0,862.0,116.0,1138.0,705.0,276.0,110.0,544.0,240.0,220.0,729.0,746.0,316.0,256.0,260.0,390.0,3064.0,526.0,454.0,3474.0,229.0,2180.0,1436.0,218.0,730.0,540.0,2516.0,864.0,2386.0,285.0,486.0,893.0,1984.0,439.0,89.0,3771.0,5.54,1.0
22981,82.0,14652.0,3999.0,63.0,412.0,962.0,3316.0,473.0,695.0,333.0,414.0,561.0,239.0,750.0,396.0,307.0,357.0,323.0,2245.0,578.0,48.0,4716.0,480.0,17572.0,797.0,627.0,764.0,811.0,1313.0,913.0,3031.0,215.0,735.0,805.0,12025.0,273.0,897.0,3486.0,3.83,0.0
22982,127.0,19569.0,3738.0,435.0,53.0,1018.0,1954.0,108.0,125.0,247.0,269.0,99.0,269.0,751.0,553.0,326.0,239.0,235.0,2697.0,237.0,811.0,6783.0,231.0,18301.0,2410.0,280.0,409.0,424.0,1040.0,328.0,582.0,302.0,144.0,467.0,9669.0,220.0,304.0,1647.0,5.76,0.0
22983,638.0,5376.0,1242.0,386.0,380.0,1085.0,623.0,438.0,537.0,299.0,487.0,174.0,498.0,737.0,1375.0,369.0,266.0,138.0,482.0,263.0,357.0,2360.0,533.0,4180.0,1793.0,158.0,268.0,597.0,1556.0,892.0,2353.0,700.0,782.0,575.0,3945.0,369.0,303.0,775.0,4.2,1.0
22984,675.0,1581.0,2250.0,2349.0,517.0,1145.0,3603.0,900.0,1203.0,883.0,318.0,1522.0,1238.0,740.0,2357.0,1163.0,1115.0,517.0,3766.0,1564.0,3061.0,2618.0,1063.0,1814.0,3894.0,1028.0,1800.0,1640.0,3691.0,2159.0,2311.0,927.0,501.0,548.0,3929.0,285.0,2065.0,3883.0,9.4,1.0
22985,462.0,6799.0,1166.0,823.0,504.0,1076.0,1952.0,412.0,447.0,340.0,666.0,350.0,372.0,746.0,604.0,660.0,323.0,482.0,1428.0,342.0,1294.0,7802.0,514.0,4806.0,2974.0,592.0,656.0,680.0,1687.0,900.0,1495.0,504.0,356.0,466.0,6398.0,617.0,537.0,3709.0,3.36,1.0
22986,1294.0,14794.0,3204.0,1221.0,1023.0,1080.0,3118.0,744.0,462.0,740.0,1220.0,839.0,821.0,749.0,1488.0,631.0,874.0,844.0,4528.0,105.0,877.0,11812.0,476.0,10341.0,902.0,2500.0,659.0,1329.0,2438.0,1504.0,2739.0,1162.0,512.0,1079.0,11227.0,605.0,731.0,878.0,3.02,1.0
22987,709.0,2538.0,1481.0,567.0,462.0,1197.0,1165.0,123.0,327.0,589.0,247.0,41.0,542.0,732.0,511.0,396.0,390.0,458.0,1166.0,267.0,158.0,1720.0,244.0,2550.0,998.0,184.0,158.0,290.0,778.0,494.0,372.0,255.0,324.0,33.0,1374.0,249.0,274.0,910.0,3.45,1.0
22988,69.0,16972.0,2608.0,581.0,391.0,770.0,239.0,482.0,529.0,390.0,468.0,486.0,431.0,749.0,587.0,402.0,198.0,360.0,872.0,193.0,271.0,14814.0,585.0,11280.0,2771.0,287.0,490.0,334.0,483.0,330.0,794.0,271.0,283.0,753.0,8464.0,298.0,222.0,1002.0,2.32,1.0
22989,371.0,18271.0,645.0,8.0,232.0,1133.0,464.0,455.0,334.0,482.0,202.0,276.0,563.0,744.0,471.0,351.0,337.0,272.0,429.0,400.0,350.0,14720.0,511.0,17113.0,809.0,554.0,546.0,133.0,154.0,563.0,663.0,341.0,328.0,598.0,11111.0,509.0,404.0,542.0,1.0,0.0
22990,544.0,17553.0,331.0,1626.0,548.0,1434.0,1436.0,504.0,457.0,504.0,538.0,293.0,780.0,750.0,1550.0,468.0,479.0,402.0,1549.0,353.0,830.0,3920.0,74.0,13580.0,1239.0,359.0,2034.0,607.0,2106.0,2152.0,916.0,55.0,758.0,705.0,7639.0,421.0,537.0,862.0,2.54,0.0
22991,478.0,16581.0,2020.0,1366.0,913.0,879.0,2734.0,163.0,158.0,81.0,434.0,322.0,507.0,751.0,1280.0,436.0,468.0,269.0,980.0,167.0,1239.0,4229.0,415.0,19504.0,4055.0,798.0,1025.0,908.0,835.0,1016.0,2328.0,9.0,405.0,1004.0,9887.0,507.0,489.0,2394.0,4.56,0.0
22992,197.0,11284.0,308.0,358.0,150.0,1448.0,1260.0,334.0,322.0,552.0,100.0,205.0,66.0,749.0,202.0,541.0,275.0,695.0,2361.0,218.0,970.0,3696.0,182.0,10328.0,3245.0,523.0,990.0,517.0,1158.0,1054.0,3279.0,398.0,276.0,1052.0,7514.0,254.0,143.0,398.0,2.43,0.0
22993,404.0,17483.0,782.0,384.0,363.0,1134.0,955.0,282.0,252.0,538.0,395.0,434.0,380.0,748.0,495.0,354.0,521.0,366.0,1441.0,178.0,347.0,30.0,225.0,11411.0,2018.0,290.0,639.0,384.0,444.0,326.0,2270.0,427.0,425.0,531.0,6765.0,341.0,117.0,1055.0,5.56,1.0
22994,639.0,14288.0,5729.0,548.0,373.0,3124.0,4915.0,502.0,497.0,229.0,1033.0,570.0,656.0,746.0,1150.0,1248.0,477.0,751.0,4292.0,538.0,1398.0,4298.0,600.0,19459.0,2548.0,234.0,760.0,328.0,1158.0,821.0,1355.0,280.0,235.0,3111.0,10298.0,695.0,781.0,2248.0,1.81,1.0
22995,617.0,1737.0,790.0,1903.0,137.0,1080.0,1802.0,454.0,352.0,946.0,529.0,284.0,207.0,732.0,2272.0,1173.0,647.0,1113.0,2204.0,1141.0,2015.0,914.0,1005.0,1842.0,1262.0,696.0,1385.0,864.0,2434.0,3313.0,1866.0,316.0,110.0,428.0,2424.0,99.0,538.0,3367.0,8.72,1.0
22996,2054.0,19535.0,919.0,3743.0,391.0,1034.0,5608.0,764.0,472.0,569.0,303.0,359.0,1745.0,750.0,3670.0,1421.0,705.0,358.0,2420.0,1131.0,2887.0,6308.0,606.0,16998.0,3366.0,860.0,1322.0,1816.0,4349.0,5941.0,4077.0,314.0,1086.0,3288.0,15616.0,760.0,779.0,1769.0,3.04,1.0
22997,717.0,13771.0,2403.0,213.0,560.0,1132.0,2148.0,395.0,378.0,341.0,139.0,290.0,547.0,750.0,430.0,659.0,141.0,475.0,553.0,433.0,419.0,8040.0,172.0,10109.0,3054.0,1128.0,404.0,411.0,2288.0,198.0,3236.0,602.0,142.0,558.0,4217.0,480.0,498.0,4263.0,3.08,1.0
22998,1351.0,2174.0,4246.0,3264.0,2153.0,1464.0,796.0,1294.0,1256.0,1637.0,932.0,948.0,771.0,742.0,1652.0,385.0,811.0,1034.0,5570.0,1080.0,795.0,1621.0,1186.0,1848.0,1138.0,247.0,2660.0,2025.0,2930.0,2458.0,1659.0,1353.0,1166.0,5919.0,12823.0,1208.0,1282.0,2159.0,2.25,0.0
22999,721.0,6470.0,4975.0,2292.0,426.0,1015.0,3146.0,672.0,180.0,601.0,270.0,240.0,302.0,746.0,1084.0,445.0,844.0,445.0,4888.0,404.0,1931.0,5041.0,586.0,4398.0,691.0,266.0,2183.0,581.0,2076.0,1923.0,3053.0,315.0,153.0,1654.0,8159.0,549.0,228.0,3559.0,4.19,1.0
23000,761.0,3818.0,2556.0,1913.0,313.0,1357.0,2907.0,249.0,157.0,194.0,319.0,458.0,263.0,740.0,248.0,931.0,618.0,214.0,522.0,542.0,1695.0,3130.0,256.0,2836.0,3137.0,982.0,185.0,917.0,2858.0,1166.0,3245.0,814.0,227.0,1496.0,1635.0,600.0,668.0,1134.0,10.98,1.0
23001,1318.0,6757.0,1427.0,1503.0,463.0,1525.0,3091.0,458.0,485.0,747.0,673.0,573.0,867.0,744.0,2046.0,1748.0,1933.0,871.0,2004.0,816.0,532.0,4994.0,948.0,6770.0,2425.0,1762.0,2023.0,608.0,1913.0,3034.0,1549.0,820.0,1148.0,2555.0,13724.0,1201.0,287.0,1909.0,6.25,0.0
23002,2156.0,17506.0,9722.0,66.0,1551.0,1243.0,1524.0,1508.0,410.0,2346.0,1828.0,1915.0,2200.0,747.0,3502.0,2129.0,4039.0,3816.0,9053.0,2254.0,3730.0,204.0,883.0,12304.0,2240.0,998.0,5076.0,1141.0,1962.0,3596.0,13825.0,1931.0,778.0,3890.0,28387.0,663.0,3008.0,9169.0,6.14,0.0
23003,587.0,11263.0,4070.0,241.0,1248.0,1030.0,1026.0,470.0,484.0,713.0,460.0,861.0,650.0,749.0,434.0,628.0,687.0,365.0,4897.0,454.0,406.0,8921.0,429.0,11995.0,2959.0,605.0,523.0,962.0,3340.0,141.0,972.0,313.0,505.0,1024.0,6896.0,230.0,201.0,3312.0,2.56,1.0
23004,241.0,19084.0,1025.0,472.0,441.0,1933.0,1377.0,276.0,144.0,402.0,316.0,196.0,206.0,750.0,1796.0,240.0,609.0,421.0,2178.0,563.0,652.0,8355.0,232.0,17227.0,2038.0,1127.0,1746.0,339.0,639.0,2338.0,950.0,359.0,424.0,823.0,8271.0,343.0,548.0,2406.0,4.83,0.0
23005,1901.0,14945.0,8655.0,3575.0,1012.0,1441.0,4686.0,965.0,770.0,593.0,994.0,1007.0,2061.0,744.0,347.0,1062.0,2199.0,932.0,6567.0,212.0,2772.0,1627.0,532.0,17121.0,4036.0,2630.0,1443.0,2154.0,892.0,628.0,1421.0,652.0,1314.0,1990.0,19459.0,1306.0,147.0,3339.0,5.04,0.0
23006,896.0,18145.0,2777.0,3089.0,759.0,2478.0,4586.0,849.0,636.0,338.0,539.0,81.0,1368.0,748.0,1885.0,329.0,968.0,104.0,1619.0,599.0,755.0,6138.0,849.0,13600.0,1801.0,985.0,1839.0,900.0,2733.0,2653.0,8437.0,833.0,1091.0,5858.0,17095.0,940.0,831.0,15701.0,1.01,0.0
23007,1131.0,7016.0,1126.0,1693.0,553.0,1191.0,5421.0,127.0,905.0,306.0,648.0,1059.0,1167.0,744.0,744.0,1237.0,711.0,204.0,709.0,1599.0,1599.0,5066.0,581.0,10348.0,2841.0,2091.0,822.0,1953.0,3817.0,964.0,2266.0,29.0,309.0,320.0,10622.0,470.0,813.0,349.0,3.0,0.0
23008,602.0,19286.0,1567.0,2066.0,603.0,1127.0,1308.0,177.0,283.0,878.0,509.0,534.0,539.0,748.0,873.0,641.0,297.0,829.0,660.0,359.0,1206.0,15350.0,177.0,16264.0,1824.0,501.0,516.0,530.0,853.0,961.0,791.0,690.0,476.0,1143.0,10943.0,499.0,346.0,625.0,6.5,1.0
23009,448.0,7777.0,2648.0,3139.0,432.0,909.0,1957.0,385.0,741.0,744.0,352.0,535.0,246.0,750.0,1860.0,903.0,588.0,594.0,1906.0,993.0,2344.0,10649.0,211.0,5317.0,1727.0,1161.0,834.0,763.0,801.0,1601.0,913.0,296.0,738.0,2670.0,9756.0,446.0,723.0,3158.0,5.26,0.0
23010,1860.0,4504.0,303.0,2493.0,2415.0,1010.0,4190.0,1926.0,1314.0,585.0,1499.0,1784.0,1826.0,748.0,2400.0,2150.0,1259.0,1452.0,3299.0,2027.0,1558.0,9000.0,572.0,9771.0,2021.0,2564.0,2357.0,2218.0,3623.0,2661.0,1100.0,2698.0,1099.0,1847.0,12999.0,2048.0,1059.0,2156.0,8.52,1.0
23011,652.0,9270.0,2894.0,1223.0,449.0,1314.0,6434.0,543.0,339.0,356.0,986.0,711.0,381.0,749.0,2196.0,770.0,347.0,826.0,3746.0,366.0,949.0,18046.0,646.0,15038.0,2471.0,767.0,1253.0,169.0,5705.0,1802.0,3323.0,647.0,266.0,1454.0,12897.0,454.0,542.0,1986.0,1.53,0.0
23012,539.0,16517.0,357.0,1739.0,776.0,1385.0,1299.0,227.0,589.0,653.0,848.0,623.0,338.0,746.0,967.0,851.0,601.0,1188.0,1002.0,585.0,1094.0,16796.0,378.0,14639.0,1669.0,686.0,917.0,413.0,1936.0,913.0,3300.0,978.0,496.0,907.0,9694.0,148.0,647.0,1428.0,1.39,0.0
23013,372.0,15301.0,2479.0,1310.0,373.0,2146.0,1495.0,516.0,702.0,334.0,189.0,381.0,328.0,744.0,358.0,732.0,347.0,402.0,1124.0,489.0,1387.0,7745.0,273.0,19309.0,1524.0,711.0,961.0,483.0,1085.0,1201.0,492.0,247.0,438.0,1222.0,8986.0,307.0,547.0,1195.0,5.75,1.0
23014,1346.0,1606.0,2506.0,4115.0,505.0,1085.0,4653.0,1031.0,931.0,882.0,1123.0,1288.0,1938.0,743.0,1414.0,532.0,2103.0,568.0,2987.0,1221.0,4594.0,2374.0,1069.0,1537.0,7871.0,615.0,4051.0,394.0,4928.0,3645.0,8586.0,145.0,653.0,2545.0,7949.0,800.0,2113.0,4304.0,7.12,1.0
23015,2086.0,11858.0,6907.0,694.0,3235.0,1186.0,3177.0,1246.0,754.0,402.0,1563.0,1124.0,995.0,744.0,1553.0,1078.0,988.0,1944.0,7596.0,1189.0,2716.0,4795.0,1075.0,11367.0,1774.0,2318.0,703.0,2923.0,5495.0,1316.0,4420.0,784.0,1251.0,5000.0,14072.0,1738.0,728.0,8038.0,6.64,1.0
23016,896.0,16909.0,3410.0,2680.0,627.0,1504.0,4081.0,1001.0,785.0,722.0,1225.0,802.0,2171.0,744.0,1962.0,1759.0,838.0,920.0,4900.0,851.0,1433.0,2721.0,435.0,15046.0,10709.0,644.0,2379.0,3415.0,6636.0,1633.0,8881.0,644.0,916.0,2258.0,16669.0,146.0,1196.0,1822.0,6.15,0.0
23017,64.0,11390.0,2911.0,1465.0,578.0,1078.0,488.0,418.0,530.0,183.0,179.0,329.0,400.0,744.0,1181.0,323.0,115.0,248.0,266.0,125.0,1543.0,7033.0,94.0,8484.0,4192.0,547.0,1245.0,235.0,486.0,989.0,1726.0,332.0,460.0,652.0,3718.0,105.0,409.0,959.0,2.4,1.0
23018,514.0,13921.0,1584.0,1940.0,179.0,1459.0,855.0,174.0,406.0,1179.0,1171.0,721.0,1082.0,751.0,613.0,474.0,750.0,1397.0,1084.0,451.0,1564.0,2443.0,222.0,16750.0,4060.0,559.0,309.0,830.0,641.0,651.0,2488.0,147.0,1024.0,1762.0,5962.0,743.0,621.0,2395.0,5.14,1.0
23019,538.0,17023.0,3872.0,381.0,464.0,2152.0,3559.0,760.0,70.0,261.0,724.0,224.0,962.0,745.0,1788.0,801.0,539.0,906.0,2221.0,793.0,1216.0,7907.0,488.0,16579.0,1982.0,394.0,1117.0,1236.0,1668.0,734.0,1093.0,1005.0,473.0,1013.0,9685.0,420.0,461.0,1752.0,1.11,0.0
23020,864.0,17167.0,857.0,139.0,508.0,894.0,459.0,420.0,387.0,449.0,367.0,516.0,787.0,745.0,834.0,531.0,214.0,528.0,552.0,364.0,479.0,4917.0,322.0,15748.0,958.0,289.0,346.0,86.0,961.0,456.0,857.0,275.0,249.0,246.0,7436.0,236.0,162.0,744.0,6.29,0.0
23021,320.0,17769.0,1273.0,567.0,356.0,721.0,920.0,177.0,343.0,165.0,131.0,214.0,84.0,748.0,208.0,27.0,286.0,257.0,117.0,84.0,507.0,11848.0,273.0,11657.0,1488.0,147.0,479.0,395.0,603.0,474.0,758.0,236.0,205.0,490.0,9296.0,224.0,188.0,2070.0,2.44,1.0
23022,463.0,17467.0,2046.0,495.0,298.0,777.0,2225.0,206.0,483.0,165.0,30.0,271.0,177.0,749.0,263.0,186.0,299.0,93.0,1905.0,207.0,387.0,5274.0,258.0,14252.0,475.0,444.0,507.0,163.0,1748.0,357.0,1415.0,456.0,238.0,719.0,5819.0,176.0,252.0,1038.0,3.66,1.0
23023,135.0,6926.0,3175.0,336.0,552.0,1159.0,1199.0,506.0,143.0,389.0,488.0,441.0,231.0,742.0,1485.0,281.0,297.0,368.0,3607.0,480.0,739.0,5571.0,405.0,4098.0,825.0,267.0,282.0,354.0,2722.0,1034.0,2516.0,195.0,231.0,759.0,2143.0,129.0,420.0,3083.0,2.47,1.0
23024,624.0,8112.0,346.0,491.0,165.0,1133.0,903.0,740.0,171.0,249.0,173.0,419.0,269.0,745.0,493.0,418.0,529.0,174.0,134.0,211.0,245.0,4378.0,375.0,8454.0,1066.0,528.0,312.0,222.0,650.0,705.0,1223.0,286.0,186.0,690.0,1711.0,361.0,395.0,960.0,4.96,1.0
23025,671.0,14248.0,13851.0,1443.0,239.0,896.0,4851.0,600.0,1283.0,255.0,1084.0,1517.0,714.0,746.0,2749.0,605.0,567.0,309.0,12930.0,682.0,2923.0,6597.0,517.0,11976.0,11669.0,759.0,1413.0,1303.0,5495.0,1048.0,11589.0,933.0,814.0,1912.0,31709.0,508.0,1081.0,16757.0,4.08,1.0
23026,164.0,7094.0,777.0,92.0,191.0,1085.0,1372.0,183.0,215.0,265.0,349.0,280.0,270.0,741.0,208.0,265.0,115.0,340.0,966.0,256.0,284.0,6177.0,190.0,4955.0,345.0,79.0,246.0,266.0,529.0,50.0,355.0,282.0,267.0,340.0,1649.0,202.0,294.0,1169.0,9.01,1.0
23027,964.0,16881.0,2105.0,459.0,221.0,1597.0,1326.0,467.0,131.0,387.0,889.0,289.0,564.0,746.0,891.0,425.0,263.0,555.0,409.0,463.0,587.0,12612.0,362.0,12935.0,3140.0,213.0,237.0,408.0,1340.0,763.0,2620.0,741.0,323.0,502.0,6959.0,467.0,311.0,1568.0,2.45,0.0
23028,250.0,4875.0,749.0,171.0,212.0,2054.0,714.0,526.0,147.0,399.0,741.0,369.0,855.0,749.0,461.0,47.0,794.0,458.0,523.0,294.0,714.0,2975.0,390.0,5123.0,1693.0,493.0,612.0,349.0,1086.0,228.0,2169.0,260.0,502.0,756.0,736.0,381.0,293.0,813.0,8.24,1.0
23029,535.0,16688.0,951.0,48.0,725.0,1480.0,1019.0,554.0,308.0,460.0,210.0,742.0,488.0,746.0,911.0,322.0,249.0,469.0,880.0,758.0,512.0,14613.0,505.0,17560.0,620.0,220.0,287.0,522.0,201.0,906.0,1164.0,694.0,309.0,194.0,13304.0,306.0,424.0,1222.0,1.37,0.0
23030,1104.0,15884.0,1717.0,2029.0,565.0,717.0,2802.0,199.0,1289.0,281.0,370.0,930.0,1974.0,750.0,761.0,335.0,1075.0,228.0,2703.0,1329.0,1309.0,6758.0,809.0,16921.0,471.0,1285.0,1609.0,1036.0,816.0,469.0,1596.0,564.0,652.0,2157.0,9057.0,761.0,769.0,2605.0,7.72,1.0
23031,830.0,18495.0,1372.0,938.0,963.0,2344.0,2275.0,246.0,311.0,922.0,156.0,109.0,1735.0,748.0,2151.0,976.0,1279.0,409.0,2596.0,1598.0,1367.0,5360.0,178.0,17650.0,5737.0,1846.0,640.0,153.0,1225.0,1262.0,3935.0,900.0,432.0,802.0,11594.0,428.0,208.0,1545.0,1.36,0.0
23032,305.0,4068.0,955.0,447.0,261.0,1027.0,536.0,273.0,399.0,240.0,225.0,275.0,241.0,744.0,107.0,130.0,290.0,288.0,700.0,239.0,360.0,4245.0,94.0,3976.0,1065.0,180.0,552.0,235.0,650.0,330.0,2337.0,195.0,733.0,514.0,3262.0,538.0,264.0,690.0,4.72,1.0
23033,1091.0,3166.0,3278.0,598.0,452.0,1155.0,2677.0,629.0,487.0,807.0,380.0,290.0,1046.0,742.0,382.0,364.0,555.0,294.0,3407.0,508.0,333.0,4647.0,416.0,2769.0,4174.0,764.0,1236.0,791.0,1587.0,1105.0,4028.0,407.0,759.0,1135.0,3184.0,901.0,677.0,1632.0,10.13,1.0
23034,823.0,3714.0,2147.0,86.0,1332.0,1141.0,2340.0,521.0,891.0,979.0,582.0,598.0,992.0,743.0,631.0,821.0,414.0,713.0,1874.0,605.0,484.0,1204.0,774.0,3269.0,1871.0,893.0,965.0,1113.0,2380.0,945.0,1987.0,601.0,784.0,1155.0,7594.0,691.0,483.0,966.0,5.31,1.0
